spec,instrument,instrument_type,ionization,adduct,precursor,precursor_mz,precursor_abs_diff,collision_energies,collision_energy,fold,simulation_challenge,labels_ce_is_trunc_of_parquet,precursor_mismatch,ce_mismatch,instrument_mismatch,adduct_mismatch,inchikey_mismatch,formula_mismatch,smiles_canonical_mismatch
MassSpecGymID0068375,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['7'],7.525208,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068376,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['3'],3.762604,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068377,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['13'],13.169114,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068378,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['16'],16.931718,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068379,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['9'],9.40651,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068380,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['5'],5.643906,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068381,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['11'],11.287812,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068383,Orbitrap,Orbitrap,[M+H]+,[M+H]+,94.0651,94.0651,0.0,['15'],15.050416,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068401,Orbitrap,Orbitrap,[M+H]+,[M+H]+,170.0964,170.0964,0.0,['27'],27.215424,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068402,Orbitrap,Orbitrap,[M+H]+,[M+H]+,170.0964,170.0964,0.0,['23'],23.813496,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068403,Orbitrap,Orbitrap,[M+H]+,[M+H]+,170.0964,170.0964,0.0,['20'],20.411568,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068405,Orbitrap,Orbitrap,[M+H]+,[M+H]+,170.0964,170.0964,0.0,['30'],30.617352,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068406,Orbitrap,Orbitrap,[M+H]+,[M+H]+,170.0964,170.0964,0.0,['17'],17.00964,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068533,Orbitrap,Orbitrap,[M+H]+,[M+H]+,110.0600398,110.0600398,0.0,['5'],5.50300199,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068534,Orbitrap,Orbitrap,[M+H]+,[M+H]+,110.0600398,110.0600398,0.0,['5'],5.50300199,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068545,Orbitrap,Orbitrap,[M+H]+,[M+H]+,110.0602,110.0602,0.0,['5'],5.50301,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068924,Orbitrap,Orbitrap,[M+H]+,[M+H]+,303.2316,303.2316,0.0,['15'],15.16158,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068950,Orbitrap,Orbitrap,[M+H]+,[M+H]+,150.0372,150.0372,0.0,['24'],24.005952,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068951,Orbitrap,Orbitrap,[M+H]+,[M+H]+,150.0372,150.0372,0.0,['15'],15.00372,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068952,Orbitrap,Orbitrap,[M+H]+,[M+H]+,150.0372,150.0372,0.0,['18'],18.004464,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068953,Orbitrap,Orbitrap,[M+H]+,[M+H]+,150.0372,150.0372,0.0,['12'],12.002976,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068955,Orbitrap,Orbitrap,[M+H]+,[M+H]+,150.0372,150.0372,0.0,['21'],21.005208000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068956,Orbitrap,Orbitrap,[M+H]+,[M+H]+,150.0372,150.0372,0.0,['27'],27.006696000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068961,Orbitrap,Orbitrap,[M+H]+,[M+H]+,220.1121,220.1121,0.0,['15'],15.407847,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068962,Orbitrap,Orbitrap,[M+H]+,[M+H]+,220.1121,220.1121,0.0,['15'],15.407847,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0068994,Orbitrap,Orbitrap,[M+H]+,[M+H]+,108.0811,108.0811,0.0,['5'],5.4040550000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069000,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['19'],19.115732999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069002,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['29'],29.408819999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069003,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['27'],27.938379,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069004,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['24'],24.997497,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069005,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['30'],30.879261,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069006,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['16'],16.174851,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069007,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['17'],17.645291999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069008,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['13'],13.233968999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069009,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['22'],22.056615,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069010,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['20'],20.586174,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069012,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['26'],26.467938,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069013,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['23'],23.527056,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069018,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['30'],30.879261,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069019,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['29'],29.408819999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069020,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['27'],27.938379,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069021,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['26'],26.467938,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069022,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['24'],24.997497,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069023,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['23'],23.527056,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069024,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['22'],22.056615,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069025,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['20'],20.586174,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069026,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['19'],19.115732999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069027,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['17'],17.645291999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069028,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['16'],16.174851,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069030,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0441,147.0441,0.0,['13'],13.233968999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069033,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.0440554,147.0440554,0.0,['7'],7.35220277,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069047,Orbitrap,Orbitrap,[M+H]+,[M+H]+,147.044,147.044,0.0,['7'],7.352200000000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069155,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['19'],19.564926000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069156,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['97'],97.82463,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069157,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['117'],117.389556,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069158,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['58'],58.69477800000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069159,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['39'],39.12985200000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069160,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['78'],78.25970400000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069161,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['48'],48.912315,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069163,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.0821,326.0821,0.0,['29'],29.347389000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069164,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['48'],48.9042,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069165,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['97'],97.8084,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069167,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['29'],29.34252,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069168,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['58'],58.68504,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069169,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['78'],78.24672,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069170,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['39'],39.12336,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069171,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['117'],117.37008,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069172,Orbitrap,Orbitrap,[M+H]+,[M+H]+,326.028,326.028,0.0,['19'],19.56168,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069177,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['109'],109.480716,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069178,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['45'],45.61696499999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069179,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['91'],91.23393,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069180,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['36'],36.493572,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069181,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['54'],54.74035799999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069182,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['9'],9.123393,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069183,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['18'],18.246786,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069184,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['72'],72.987144,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069185,Orbitrap,Orbitrap,[M+H]+,[M+H]+,304.1131,304.1131,0.0,['27'],27.370179,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069199,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['66'],66.087558,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069200,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['132'],132.175116,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069201,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['55'],55.072965,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069202,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['22'],22.029186000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069203,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['44'],44.058372000000006,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069204,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['110'],110.14593,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069205,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['33'],33.043779,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069206,Orbitrap,Orbitrap,[M+H]+,[M+H]+,367.1531,367.1531,0.0,['88'],88.11674400000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069208,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['81'],81.60645600000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069209,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['30'],30.602421000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069210,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['51'],51.004035,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069211,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['61'],61.204842000000006,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069212,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['40'],40.803228,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069213,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['20'],20.401614,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069214,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['10'],10.200807,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069215,Orbitrap,Orbitrap,[M+H]+,[M+H]+,340.0269,340.0269,0.0,['102'],102.00807,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069269,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['85'],85.212336,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069270,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['63'],63.909252,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069271,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['21'],21.303084,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069272,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['53'],53.25771,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069273,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['42'],42.606168,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069274,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['127'],127.818504,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069275,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['106'],106.51542,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069276,Orbitrap,Orbitrap,[M+H]+,[M+H]+,355.0514,355.0514,0.0,['31'],31.954626,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069278,Orbitrap,Orbitrap,[M+H]+,[M+H]+,394.0098,394.0098,0.0,['23'],23.640588,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069279,Orbitrap,Orbitrap,[M+H]+,[M+H]+,394.0098,394.0098,0.0,['11'],11.820294,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069281,Orbitrap,Orbitrap,[M+H]+,[M+H]+,394.0098,394.0098,0.0,['47'],47.281176,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069282,Orbitrap,Orbitrap,[M+H]+,[M+H]+,394.0098,394.0098,0.0,['35'],35.460882,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069304,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['74'],74.90296799999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069305,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['24'],24.967656,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069306,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['62'],62.41914,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069307,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['37'],37.451484,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069308,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['18'],18.725742,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069309,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['6'],6.241914,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069310,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['49'],49.935312,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069311,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['31'],31.20957,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069312,Orbitrap,Orbitrap,[M+H]+,[M+H]+,208.0638,208.0638,0.0,['12'],12.483828,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069313,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['20'],20.646972,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069314,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['10'],10.323486,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069315,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['82'],82.58788799999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069316,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['61'],61.940916,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069317,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['103'],103.23486,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069318,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['30'],30.970458,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069319,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['41'],41.293944,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069320,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['51'],51.61743,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069321,Orbitrap,Orbitrap,[M+H]+,[M+H]+,344.1162,344.1162,0.0,['123'],123.881832,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069322,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['3'],3.840495,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069323,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['19'],19.202475000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069324,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['23'],23.04297,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069325,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['30'],30.72396,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069326,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['7'],7.68099,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069327,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['46'],46.08594,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069328,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['11'],11.521485,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069329,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['15'],15.36198,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069330,Orbitrap,Orbitrap,[M+H]+,[M+H]+,128.0165,128.0165,0.0,['38'],38.40495000000001,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069331,Orbitrap,Orbitrap,[M+H]+,[M+H]+,163.123,163.123,0.0,['19'],19.57476,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0069332,Orbitrap,Orbitrap,[M+H]+,[M+H]+,163.123,163.123,0.0,['19'],19.57476,train,True,True,False,True,False,False,False,False,False
