key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
NPNNKDMSXVRADT,Feruloyltyramine,C(=Cc1ccccc1)C=NCCc1ccccc1,4,"MC07,MC19",20-40eV|35eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False
NPNUFJAVOOONJE,(-)-trans-Caryophyllene,C=C1CCC=CCCC2CCC12,1,MC21,15.00,LC-ESI-QTOF,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
NPOAOTPXWNWTSH,MEGLUTOL,__ACYCLIC__NPOAOTPXWNWTSH,5,"MC05,MC22,MC23","-10, -35, -60V|10|20|30eV|40","LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NRJAVPSFFCBXDT,"1,2-distearoyl-sn-glycero-3-phosphocholine",__ACYCLIC__NRJAVPSFFCBXDT,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
NSEWTSAADLNHNH,Procyanidin dimer A2,c1ccc(C2CCc3ccc4c(c3O2)C2CC(c3ccccc3)(Oc3ccccc32)O4)cc1,1,MC06,NCE_15_30_60,LC-ESI-QFT,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NTYJJOPFIAHURM,Histamine,c1c[nH]cn1,10,"MC02,MC05,MC20,MC22","-10, -35, -60V|0.6458333|10|100|20|30|30eV|40|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NUCLJNSWZCHRKL,Allantoic acid,__ACYCLIC__NUCLJNSWZCHRKL,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NUHSROFQTUXZQQ,isopentenyl pyrophosphate,__ACYCLIC__NUHSROFQTUXZQQ,2,"MC05,MC23","-10, -35, -60V|40",LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
NWAGJEHYRXNHPW,"Tirotundifolin C, epoxyangelate",C=C1C(=O)OC2C3C=CCCC3CC(OC(=O)C3CO3)C12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NWKPOVHSHWJQNI,Prostaglandin F2-alpha-1-glyceryl ester,C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NWWZPOKUUAIXIW,Thiamethoxam,N=C1NCOCN1Cc1cncs1,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NXJAXUYOQLTISD,GLUTARYLCARNITINE,__ACYCLIC__NXJAXUYOQLTISD,4,"MC22,MC23",20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
NXJCRELRQHZBQA,Limettin,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NXMMZTNQIJBMBC,20-ethyl Prostaglandin E2,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NXTDJHZGHOFSQG,3-Phenoxybenzoic acid,c1ccc(Oc2ccccc2)cc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
NXTHTMNXJOEVLR,Anthocyanin.A8,O=C(C=Cc1ccc(OC2CCCCO2)cc1)OCC1CCC(OC2CCCCO2)C(Oc2cc3c(OC4CCCCO4)cccc3[o+]c2-c2ccccc2)O1,2,"MC15,MC21",30|52.74,"LC-ESI-ITFT,LC-ESI-QTOF",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NYHBQMYGNKIUIF,guanosine,O=c1nc[nH]c2c1ncn2C1CCCO1,28,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False
NYORHELBFKLYBG,6-Hydroxy-1H-indole-3-carboxylic acid,c1ccc2[nH]ccc2c1,1,MC21,15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
NYPYHUZRZVSYKL,"3,5-Diiodo-L-tyrosine",c1ccccc1,8,"MC02,MC22,MC23",0.6458333|10|20|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
NYRITJWASKBGOC,17-phenyl trinor Prostaglandin E2 serinol amide,O=C1CCC(C=CCCCc2ccccc2)C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NYVGKWVPLDGOBS,"5,6-Dihydroxyfuro[2,3-h]chromen-2-one",O=c1ccc2ccc3occc3c2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NZSCHTYUGUVLHG,(E)-alpha-santalenoic acid,C1C2CC3C1C3C2,1,MC17,"-10,-35,-60V",LC-ESI-QTOF,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
NZUHRPLEJSCPSZ,"Coumaroyl,Caffeoyl-spermidine",O=C(C=Cc1ccccc1)NCCCCNCCCNC(=O)C=Cc1ccccc1,1,MC03,35eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
NZVQLVGOZRELTG,visnagin,O=c1ccoc2cc3occc3cc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
NZZIMKJIVMHWJC,Dibenzoylmethane,O=C(CC(=O)c1ccccc1)c1ccccc1,2,MC21,15|15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
OAMLVOVXNKILLQ,Alpha-Aspartyl-lysine,__ACYCLIC__OAMLVOVXNKILLQ,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OAOKXXKAPDYVHG,Epi-Inunolide-Glutathione,O=C1CC2CC=CCCC=CCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OAQGPAZDRCBBLD,17-phenyl trinor Prostaglandin D2,O=C1CCCC1C=CCCCc1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OBBCRPUNCUPUOS,Tectorigenin,O=c1c(-c2ccccc2)coc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OBFSLMQLPNKVRW,C18:1 Ceramide (d18:1/18:1(9Z)),__ACYCLIC__OBFSLMQLPNKVRW,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
OBTVQKDILGZFPY,delta-12-Prostaglandin D2,C=C1CCCC1=O,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OCIBBXPLUVYKCH,Maltohexaose,C1CCC(OC2CCC(OC3CCC(OC4CCC(OC5CCC(OC6CCCOC6)OC5)OC4)OC3)OC2)OC1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OCNYGKNIVPVPPX,Methyl caffeate,c1ccccc1,1,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
ODBLHEXUDAPZAU,Isocitric acid,__ACYCLIC__ODBLHEXUDAPZAU,4,"MC10,MC22",10|15 / 50|30|30eV,"LC-ESI-QFT,LC-ESI-QTOF",2,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
ODHCTXKNWHHXJC,Pyroglutamic acid,O=C1CCCN1,12,"MC02,MC05,MC20,MC22,MC23","-10, -35, -60V|0.6458333|10|100|20|30|30eV|40|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ODKSFYDXXFIFQN,D-Arginine,__ACYCLIC__ODKSFYDXXFIFQN,27,"MC02,MC10,MC20,MC21,MC22,MC23",0.6458333|10|100|15|15 / 50|15.00|20|30|30eV|35.00|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
OEOWMDSFDQHCFJ,Lyciumoside IV,C(=CCCC=CCOC1CCCCO1)CCC=CCCCOC1CCC(OC2CCCCO2)CO1,9,MC03,15.5eV|15eV|20eV,LC-ESI-QTOF,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OEUNFZKCCUJLTL,7-methoxy-11-hydroxy ferruginol,c1ccc2c(c1)CCC1CCCCC21,1,MC24,-55V,ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OEYIOHPDSNJKLS,Choline,__ACYCLIC__OEYIOHPDSNJKLS,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
OFISZERSIOETNK,15-keto Latanoprost (free acid),O=C(CCc1ccccc1)CCC1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFOBLEOULBTSOW,Malonic acid,__ACYCLIC__OFOBLEOULBTSOW,4,"MC10,MC23",10|20|40,LC-ESI-QTOF,3,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
OGLCQHRZUSEXNB,"D-Glucurono-6,3-lactone",O=C1CC2OCCC2O1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OGMXRWJJGUINGB,18:1(2R-OH) Ceramide,__ACYCLIC__OGMXRWJJGUINGB,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OGNSCSPNOLGXSM,"2,4-Diaminobutyric acid",__ACYCLIC__OGNSCSPNOLGXSM,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
OGWKCGZFUXNPDA,Vincristine,C1=CC2CCC3Nc4ccc(C5CC6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4C34CCN(C1)C24,1,MC08,30 eV,ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OGYHCBGORZWBPH,7-Methylsulfinylheptyl isothiocyanate,__ACYCLIC__OGYHCBGORZWBPH,5,MC21,15.00|25.44|27.09|35.00,LC-ESI-QTOF,4,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
OHJIHGVLRDHSDV,15(R)-Pinane Thromboxane A2,C1CC2CC(C1)C2,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OHOBPOYHROOXEI,Kaempferol-3-O-glucorhamnoside,O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OHQXSBBAVXYYCJ,2''-O-Glucosyl-6''-malonylvitexin,O=c1cc(-c2ccccc2)oc2c(C3OCCCC3OC3CCCCO3)cccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OHYDBTZVUWGKOO,"benzyl (2aS,4S,6aS,6bS,8aS,8bR,9S,12R,14aR,15aS,15bR)-4-hydroxy-6a,8a,9,12-tetramethyl-2,2a,3,4,5,6,6a,6b,7,8,8a,8b,9,11,12,13,14a,15,15a,15b-icosahydronaphtho[2'',1'':4',5']indeno[1',2':5,6]pyrano[3,2-b]pyridine-10(1H)-carboxylate",O=C(OCc1ccccc1)N1CCCC2=C1CC1C(CC3C1CCC1C4CCCCC4CCC13)O2,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OIJVILBPXLVGDX,Prenylnaringenin,O=C1CC(c2ccccc2)Oc2ccccc21,4,MC21,15.00|17.94|18.09|33.59,LC-ESI-QTOF,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OIPILFWXSMYKGL,Acetylcholine,__ACYCLIC__OIPILFWXSMYKGL,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
OIPVPSXURQHAAI,3-tigloyloxy-6-isovaleroyloxy-7-hydroxytropane,C1CC2CCC(C1)N2,1,MC04,35eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OIRDTQYFTABQOQ,adenosine,c1ncc2ncn(C3CCCO3)c2n1,29,"MC05,MC07,MC10,MC20,MC21,MC22,MC23","-10, -35, -60V|10|100|15 / 50|15.00|15.91|20|20-40eV|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OIUBYZLTFSLSBY,Quercetin 4'-glucoside,O=c1cc(-c2ccc(OC3CCCCO3)cc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
OIVLITBTBDPEFK,DIHYDROURACIL,O=C1CCNC(=O)N1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OJLOPKGSLYJEMD,Misoprostol,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OJOBTAOGJIWAGB,"3',5'-Dimethoxy-4'-hydroxyacetophenone",c1ccccc1,1,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OKJIRPAQVSHGFK,Acetylglycine,__ACYCLIC__OKJIRPAQVSHGFK,9,"MC02,MC20,MC22",0.6458333|10|100|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
OKZYCXHTTZZYSK,mevalonate-P,__ACYCLIC__OKZYCXHTTZZYSK,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OLBLWNPOURNBCY,Anthocyanin.A1,c1ccc(-c2[o+]c3cccc(OC4CCCCO4)c3cc2OC2OCCCC2OC2CCCCO2)cc1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OLNJUISKUQQNIM,Indole-3-carboxaldehyde,c1ccc2[nH]ccc2c1,4,"MC11,MC21",35|35.00|50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
OLOOJGVNMBJLLR,Pentosalen,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OLXZPDWKRNYJJZ,deoxyadenosine,c1ncc2ncn(C3CCCO3)c2n1,18,"MC05,MC20,MC22,MC23","-10, -35, -60V|10|100|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OMFXVFTZEKFJBZ,Corticosterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,3,"MC01,MC05,MC22","-10, -35, -60V|30eV|HCD 90","APCI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OMIXKOJEIRRAJW,Caffeoyl glucaric acid,c1ccccc1,4,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OMNFCPCBKCERJP,15(S)-15-methyl Prostaglandin E1,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OMPXHNXRUVEQDO,N-Nonanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
OMYMRCXOJJZYKE,6-Hydroxymelatonin,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
ONFOSYPQQXJWGS,2-HYDROXY-4-(METHYLTHIO)BUTANOATE,__ACYCLIC__ONFOSYPQQXJWGS,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
ONIBWKKTOPOVIA,L-Proline,C1CCNC1,14,"MC02,MC10,MC19,MC21,MC22",0.6458333|10|100|15 / 50|15.00|30|30eV|45eV|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",4,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ONJSZLXSECQROL,Salicyluric acid,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OOEKGRNKSNRRKJ,3-GlcA-28-Ara-Rha-Medicagenic acid,O=C(OC1OCCCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OOGAQHVYHLPICD,6-(Methylsulfinyl)hexyl glucosinolate,C1CCOCC1,2,"MC11,MC15",30|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OOKSPQLCQUBEKU,Epoxybergamottin,O=c1ccc2c(OCC=CCCC3CO3)c3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OOWQBDFWEXAXPB,1-C16 Ether MG,__ACYCLIC__OOWQBDFWEXAXPB,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OPJNODHFKFAIBH,Di-caffeoyl-spermidine,O=C(C=Cc1ccccc1)NCCCCNCCCNC(=O)C=Cc1ccccc1,1,MC03,35eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OPKAENXELFYURB,14-Hydroxy-Costunolide-Glutathione,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OPTASPLRGRRNAP,Cytosine,O=c1nccc[nH]1,9,"MC21,MC22,MC23",0.00|10|15.00|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
OQQOAWVKVDAJOI,12:0 DG,__ACYCLIC__OQQOAWVKVDAJOI,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OQZPHKHJQADXAS,beta-d-glucosyl indole-3-carboxylate,O=C(OC1CCCCO1)c1c[nH]c2ccccc12,1,MC21,16.66,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ORBITTMJKIGFNH,Byakangelicol,O=c1ccc2cc3ccoc3c(OCC3CO3)c2o1,2,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
ORBXLQUSZNREPS,Fluprostenol methyl ester,C(=CC1CCCC1)CCOc1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ORCZFZVTIVYUMI,Fluprostenol serinol amide,C(=CC1CCCC1)CCOc1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ORHBXUUXSCNDEV,Umbelliferone,O=c1ccc2ccccc2o1,16,"MC11,MC19,MC20,MC21",0.00|10|100|20|30|40|45eV|50eV|60,"LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ORXQGKIUCDPEAJ,Xanthohumol,O=C(C=Cc1ccccc1)c1ccccc1,2,MC21,18.99|19.14,LC-ESI-QTOF,2,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
OSGOFHLDKWJHDO,Alantolactone-Cysteine,O=C1CC2C=C3CCCCC3CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OSJPPGNTCRNQQC,3-phosphoglycerate,__ACYCLIC__OSJPPGNTCRNQQC,8,"MC05,MC10,MC23","-10, -35, -60V|10|100|15 / 50|30|40|60",LC-ESI-QTOF,4,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
OTBHHUPVCYLGQO,NORSPERMIDINE,__ACYCLIC__OTBHHUPVCYLGQO,4,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
OTCCIMWXFLJLIA,N-Acetyl-L-aspartic acid,__ACYCLIC__OTCCIMWXFLJLIA,30,"MC02,MC10,MC20,MC22,MC23",0.6458333|10|100|15 / 50|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OTDVFDVEFZSECW,γ-Isoalantolactone,C=C1C(=O)OC2CC3CCCC=C3CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OTGQIQQTPXJQRG,Stearoylethanolamide,__ACYCLIC__OTGQIQQTPXJQRG,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
OTKJDMGTUTTYMP,L-threo-dihydrosphingosine (d18:0),__ACYCLIC__OTKJDMGTUTTYMP,11,"MC02,MC07,MC20,MC22,MC23",0.6458333|10|100|20|20-40eV|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OTUCXMIQUNROBJ,Quercetin.Glc.Rha,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
OUYCCCASQSFEME,L-Tyrosine,c1ccccc1,39,"MC02,MC05,MC10,MC19,MC20,MC21,MC22,MC23","-10, -35, -60V|0.6458333|10|100|15 / 50|15.00|19.59|20|30|30eV|35.00|40|45eV|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OVBPIULPVIDEAO,folic acid,O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,32,"MC05,MC10,MC20,MC21,MC22","-10, -35, -60V|10|100|15 / 50|20|25.51|25.66|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False
OVPRPPOVAXRCED,Kdpg intermediate,__ACYCLIC__OVPRPPOVAXRCED,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OVRNDRQMDRJTHS,N-Acetyl-D-glucosamine,C1CCOCC1,22,"MC02,MC05,MC10,MC22,MC23","-10, -35, -60V|0.6458333|10|100|20|30|30eV|40|6.0000000|60","ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OVSQVDMCBVZWGM,Quercetin 3-glucoside,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,9,"MC06,MC07,MC11,MC21,MC25",0.3|20-40eV|27.23|50eV|NCE_15_30_68|NCE_15_30_69,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OWJQWPJHYPGVFC,"acyl sugar_S3:20 (5,5,10)",C1CCC(OC2CCCO2)OC1,2,MC18,35 NCE,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OXGUCUVFOIWWQJ,Quercetin 3-rhamnoside,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,12,"MC06,MC09,MC11,MC25","0.3|15,30,45 (NCE)|50eV|NCE_15_30_71","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
OXRPUBQOXZHCQX,[3-[[(E)-3-(4-Hydroxy-3-methoxyphenyl)acryloyl]oxy]-2-hydroxypropyl]alpha-D-glucopyranosiduronic acid,O=C(C=Cc1ccccc1)OCCCOC1CCCCO1,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
OYHQOLUKZRVURQ,Linoleic acid,__ACYCLIC__OYHQOLUKZRVURQ,3,"MC07,MC21",15|15.00|20-40eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
OYIFNHCXNCRBQI,Aminoadipic acid,__ACYCLIC__OYIFNHCXNCRBQI,11,"MC02,MC19,MC22,MC23",0.6458333|10|20|30eV|40|45eV|6.0000000,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
